original_path,enhanced_path,psnr,ssim
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/617.png,/content/enhanced_images/pres_enhanced/617.png,23.99270596505214,0.9240093817058364
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1871.png,/content/enhanced_images/pres_enhanced/1871.png,20.88430245305311,0.8841165345770607
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2870.png,/content/enhanced_images/pres_enhanced/2870.png,24.53346121486014,0.9703164215743943
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2912.png,/content/enhanced_images/pres_enhanced/2912.png,17.85292711334263,0.8958720722512938
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2393.png,/content/enhanced_images/pres_enhanced/2393.png,23.612902428856838,0.902961176025056
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/588.png,/content/enhanced_images/pres_enhanced/588.png,22.07231368551264,0.9345247758261225
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/127.png,/content/enhanced_images/pres_enhanced/127.png,20.391185481463026,0.9065964839763658
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/507.png,/content/enhanced_images/pres_enhanced/507.png,22.9719946524145,0.919871286470368
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1849.png,/content/enhanced_images/pres_enhanced/1849.png,17.49122260776773,0.8683735027198326
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2190.png,/content/enhanced_images/pres_enhanced/2190.png,24.506629707380654,0.94290576472577
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2847.png,/content/enhanced_images/pres_enhanced/2847.png,22.676294994230144,0.9358225133470709
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2546.png,/content/enhanced_images/pres_enhanced/2546.png,22.210556021361366,0.9319018173819219
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1416.png,/content/enhanced_images/pres_enhanced/1416.png,19.78557774284167,0.8740446919474458
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1761.png,/content/enhanced_images/pres_enhanced/1761.png,22.30009280786371,0.9158241173586148
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2034.png,/content/enhanced_images/pres_enhanced/2034.png,19.765841103822073,0.9086056524746483
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/317.png,/content/enhanced_images/pres_enhanced/317.png,24.169529449492785,0.9395611116567941
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1265.png,/content/enhanced_images/pres_enhanced/1265.png,23.92467429749935,0.9168034839810273
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1677.png,/content/enhanced_images/pres_enhanced/1677.png,13.474137495388298,0.8296964779605194
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1993.png,/content/enhanced_images/pres_enhanced/1993.png,21.647125240022294,0.915264373347449
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1599.png,/content/enhanced_images/pres_enhanced/1599.png,14.216537067545733,0.6676876113111531
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1924.png,/content/enhanced_images/pres_enhanced/1924.png,21.024922063766063,0.9247984723936891
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2708.png,/content/enhanced_images/pres_enhanced/2708.png,23.299320609505546,0.9325644853828022
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/75.png,/content/enhanced_images/pres_enhanced/75.png,13.29273687100792,0.6942954929827162
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/655.png,/content/enhanced_images/pres_enhanced/655.png,15.381037565419543,0.6976439640059766
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1970.png,/content/enhanced_images/pres_enhanced/1970.png,22.58850778627936,0.9269902773081682
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1749.png,/content/enhanced_images/pres_enhanced/1749.png,22.579627923195133,0.9081462065306992
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1834.png,/content/enhanced_images/pres_enhanced/1834.png,16.920273314456683,0.8248447569968983
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2989.png,/content/enhanced_images/pres_enhanced/2989.png,19.75258116851522,0.8482913408283279
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2156.png,/content/enhanced_images/pres_enhanced/2156.png,19.455613276380635,0.833200881505153
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3068.png,/content/enhanced_images/pres_enhanced/3068.png,23.033800011655448,0.9169312715307871
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1556.png,/content/enhanced_images/pres_enhanced/1556.png,21.489221334622265,0.8680507236498091
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/694.png,/content/enhanced_images/pres_enhanced/694.png,21.914364023715134,0.9289669031843435
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1994.png,/content/enhanced_images/pres_enhanced/1994.png,22.068117496720564,0.9242477912574207
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2878.png,/content/enhanced_images/pres_enhanced/2878.png,19.984285175296446,0.8597379053958342
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2569.png,/content/enhanced_images/pres_enhanced/2569.png,21.759201256564516,0.8745480566089616
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2512.png,/content/enhanced_images/pres_enhanced/2512.png,21.014165148367194,0.899053713434712
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2264.png,/content/enhanced_images/pres_enhanced/2264.png,22.849434752933742,0.9323339766986912
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/866.png,/content/enhanced_images/pres_enhanced/866.png,22.913564278561584,0.8978522096950761
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/308.png,/content/enhanced_images/pres_enhanced/308.png,17.861551819228445,0.9064169929915593
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1464.png,/content/enhanced_images/pres_enhanced/1464.png,20.87731435553923,0.8906424531268364
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3054.png,/content/enhanced_images/pres_enhanced/3054.png,23.574259854392977,0.9248567590280827
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2100.png,/content/enhanced_images/pres_enhanced/2100.png,22.14299390333769,0.9025958124113265
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3079.png,/content/enhanced_images/pres_enhanced/3079.png,21.428396275099935,0.8839166765895491
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1558.png,/content/enhanced_images/pres_enhanced/1558.png,19.323773704165394,0.8228047621196093
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/529.png,/content/enhanced_images/pres_enhanced/529.png,17.76030557176236,0.8215786671536358
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1264.png,/content/enhanced_images/pres_enhanced/1264.png,22.619454437754424,0.9315403036465403
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2578.png,/content/enhanced_images/pres_enhanced/2578.png,27.77335229179605,0.9921624305843678
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1137.png,/content/enhanced_images/pres_enhanced/1137.png,23.242629946395795,0.9266044858178212
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3038.png,/content/enhanced_images/pres_enhanced/3038.png,20.079741029076136,0.8797973274134524
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2769.png,/content/enhanced_images/pres_enhanced/2769.png,19.4002072946575,0.8766122721483427
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2370.png,/content/enhanced_images/pres_enhanced/2370.png,21.625744644050364,0.9255533615639194
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3062.png,/content/enhanced_images/pres_enhanced/3062.png,23.480259179668277,0.9242292037584355
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2961.png,/content/enhanced_images/pres_enhanced/2961.png,21.076720377605245,0.880306421120698
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1237.png,/content/enhanced_images/pres_enhanced/1237.png,20.865853357805527,0.8977150367048442
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/919.png,/content/enhanced_images/pres_enhanced/919.png,26.448211333636316,0.9073726521323399
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1384.png,/content/enhanced_images/pres_enhanced/1384.png,20.336423999281507,0.8101297461122903
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1452.png,/content/enhanced_images/pres_enhanced/1452.png,23.039197550160637,0.8855757475760847
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/545.png,/content/enhanced_images/pres_enhanced/545.png,23.274315792374722,0.9320012074542282
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3102.png,/content/enhanced_images/pres_enhanced/3102.png,19.822651258832312,0.9065107277249833
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2722.png,/content/enhanced_images/pres_enhanced/2722.png,23.39606977927149,0.8931050153788086
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/883.png,/content/enhanced_images/pres_enhanced/883.png,21.361933328574946,0.8817384607967168
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2773.png,/content/enhanced_images/pres_enhanced/2773.png,19.494920359028793,0.868067596918187
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1519.png,/content/enhanced_images/pres_enhanced/1519.png,20.048904179853007,0.9377183009363687
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/864.png,/content/enhanced_images/pres_enhanced/864.png,23.520425012199325,0.8943420877282532
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3045.png,/content/enhanced_images/pres_enhanced/3045.png,21.55455145311897,0.8995891776181806
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/391.png,/content/enhanced_images/pres_enhanced/391.png,21.04728176671188,0.8838922210553826
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/364.png,/content/enhanced_images/pres_enhanced/364.png,21.21502493827514,0.8803391666513903
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2515.png,/content/enhanced_images/pres_enhanced/2515.png,23.031210313405126,0.9354348747169647
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/965.png,/content/enhanced_images/pres_enhanced/965.png,27.688494742910194,0.9892653797232033
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2873.png,/content/enhanced_images/pres_enhanced/2873.png,20.069328380181233,0.9393841868953055
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2719.png,/content/enhanced_images/pres_enhanced/2719.png,20.975006282678027,0.9079929822400499
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1687.png,/content/enhanced_images/pres_enhanced/1687.png,16.7415130549432,0.7712378001195539
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/851.png,/content/enhanced_images/pres_enhanced/851.png,22.00347960442275,0.9076607332295599
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2614.png,/content/enhanced_images/pres_enhanced/2614.png,24.09717618415263,0.9461675497587932
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2379.png,/content/enhanced_images/pres_enhanced/2379.png,19.38446504386493,0.9022492786585157
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1610.png,/content/enhanced_images/pres_enhanced/1610.png,16.830962956545672,0.6006286019127215
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2259.png,/content/enhanced_images/pres_enhanced/2259.png,22.7836904689536,0.9300107686264962
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1316.png,/content/enhanced_images/pres_enhanced/1316.png,17.47006116844289,0.795211850560079
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1591.png,/content/enhanced_images/pres_enhanced/1591.png,21.756715636292267,0.9192093273460935
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2934.png,/content/enhanced_images/pres_enhanced/2934.png,23.17006405004331,0.9151467023243076
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/87.png,/content/enhanced_images/pres_enhanced/87.png,24.218903606120143,0.9315094936779229
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3095.png,/content/enhanced_images/pres_enhanced/3095.png,20.579765661039943,0.8972882768556368
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/770.png,/content/enhanced_images/pres_enhanced/770.png,24.21221519547291,0.9329983338678103
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2081.png,/content/enhanced_images/pres_enhanced/2081.png,22.62080280271569,0.9115869599575998
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/760.png,/content/enhanced_images/pres_enhanced/760.png,22.44061494548329,0.8950178750375863
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/865.png,/content/enhanced_images/pres_enhanced/865.png,23.520425012199325,0.8943420877282532
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1659.png,/content/enhanced_images/pres_enhanced/1659.png,18.282825967477724,0.8655703269714942
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/80.png,/content/enhanced_images/pres_enhanced/80.png,22.885442307853964,0.9322726537418377
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1644.png,/content/enhanced_images/pres_enhanced/1644.png,23.238591328309717,0.9346911793102609
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1483.png,/content/enhanced_images/pres_enhanced/1483.png,27.1598836581753,0.9325253109251944
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/474.png,/content/enhanced_images/pres_enhanced/474.png,21.9413696757198,0.8857126408272232
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2340.png,/content/enhanced_images/pres_enhanced/2340.png,16.216993277251113,0.7067290795922916
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2733.png,/content/enhanced_images/pres_enhanced/2733.png,23.23315542968277,0.9197799225888963
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/421.png,/content/enhanced_images/pres_enhanced/421.png,17.097076904467613,0.8544937203609568
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2395.png,/content/enhanced_images/pres_enhanced/2395.png,20.722952077947838,0.9197857019225414
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1566.png,/content/enhanced_images/pres_enhanced/1566.png,18.197765918126088,0.6589185204447856
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/395.png,/content/enhanced_images/pres_enhanced/395.png,21.30090247356353,0.9074122760288194
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/924.png,/content/enhanced_images/pres_enhanced/924.png,22.78325153390622,0.8912071136037741
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/56.png,/content/enhanced_images/pres_enhanced/56.png,17.492942613938848,0.856580643421697
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1200.png,/content/enhanced_images/pres_enhanced/1200.png,16.126352477033425,0.729201754552085
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2032.png,/content/enhanced_images/pres_enhanced/2032.png,22.155792213076154,0.9238911471683992
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/726.png,/content/enhanced_images/pres_enhanced/726.png,20.88736263219371,0.8700365094733389
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/673.png,/content/enhanced_images/pres_enhanced/673.png,17.176298864628585,0.807285249675535
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3057.png,/content/enhanced_images/pres_enhanced/3057.png,22.76800909574419,0.9107567747238063
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1622.png,/content/enhanced_images/pres_enhanced/1622.png,10.548510286503658,0.6106999505278807
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1436.png,/content/enhanced_images/pres_enhanced/1436.png,19.801928374596333,0.8862714494273892
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/557.png,/content/enhanced_images/pres_enhanced/557.png,18.5327349161646,0.801922054556104
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3072.png,/content/enhanced_images/pres_enhanced/3072.png,22.78445206934201,0.9228950805198265
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2399.png,/content/enhanced_images/pres_enhanced/2399.png,20.683106328864017,0.9099024714992654
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/82.png,/content/enhanced_images/pres_enhanced/82.png,18.507238148472126,0.890272241285038
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1612.png,/content/enhanced_images/pres_enhanced/1612.png,11.013445349099229,0.625734747292027
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1169.png,/content/enhanced_images/pres_enhanced/1169.png,24.31510367368753,0.930679521553741
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1048.png,/content/enhanced_images/pres_enhanced/1048.png,15.734178026836588,0.6580481339736535
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1838.png,/content/enhanced_images/pres_enhanced/1838.png,18.225838943883794,0.8529499673766703
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2571.png,/content/enhanced_images/pres_enhanced/2571.png,20.03194796135731,0.8505059618750545
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/508.png,/content/enhanced_images/pres_enhanced/508.png,22.62890611457397,0.9006367835851276
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2075.png,/content/enhanced_images/pres_enhanced/2075.png,17.796403101800603,0.8474646596694657
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3099.png,/content/enhanced_images/pres_enhanced/3099.png,16.082831779006792,0.7359113065427076
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1810.png,/content/enhanced_images/pres_enhanced/1810.png,19.516667654650483,0.8563377706128652
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1410.png,/content/enhanced_images/pres_enhanced/1410.png,19.890895598375142,0.8779821774272089
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/141.png,/content/enhanced_images/pres_enhanced/141.png,21.819508394891155,0.9194532902210512
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/303.png,/content/enhanced_images/pres_enhanced/303.png,14.63977924117335,0.7932436071856696
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3024.png,/content/enhanced_images/pres_enhanced/3024.png,22.232853818083193,0.8879349419182714
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2575.png,/content/enhanced_images/pres_enhanced/2575.png,27.820909874478353,0.9929143770103404
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/752.png,/content/enhanced_images/pres_enhanced/752.png,22.471008486765918,0.8986751327974902
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/312.png,/content/enhanced_images/pres_enhanced/312.png,15.58627701176632,0.8291487893297365
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/767.png,/content/enhanced_images/pres_enhanced/767.png,19.933042800445882,0.8365827283774915
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/681.png,/content/enhanced_images/pres_enhanced/681.png,22.349932977678346,0.8655847337912883
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1931.png,/content/enhanced_images/pres_enhanced/1931.png,18.980019325322225,0.9026559583713937
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/622.png,/content/enhanced_images/pres_enhanced/622.png,19.82798589140751,0.869781676278563
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/309.png,/content/enhanced_images/pres_enhanced/309.png,22.818411149372935,0.9220543597977409
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2732.png,/content/enhanced_images/pres_enhanced/2732.png,23.817128420610985,0.9014817145333102
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/741.png,/content/enhanced_images/pres_enhanced/741.png,22.54628823738743,0.8967183201662013
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3030.png,/content/enhanced_images/pres_enhanced/3030.png,24.642062890686034,0.9319066962016577
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2688.png,/content/enhanced_images/pres_enhanced/2688.png,21.2122443843463,0.8703441141626258
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2786.png,/content/enhanced_images/pres_enhanced/2786.png,22.505709039190663,0.9089808535227504
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1780.png,/content/enhanced_images/pres_enhanced/1780.png,25.147500857700926,0.9418339275207107
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2127.png,/content/enhanced_images/pres_enhanced/2127.png,19.41654294954486,0.8843850861630896
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/740.png,/content/enhanced_images/pres_enhanced/740.png,16.3624043438363,0.8125427135503666
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2894.png,/content/enhanced_images/pres_enhanced/2894.png,19.52232016410288,0.8626381856673775
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2527.png,/content/enhanced_images/pres_enhanced/2527.png,17.68460582831388,0.8854789300583047
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2369.png,/content/enhanced_images/pres_enhanced/2369.png,21.447783347541495,0.9155471700501729
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/879.png,/content/enhanced_images/pres_enhanced/879.png,20.15914221467078,0.8405796867059493
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1534.png,/content/enhanced_images/pres_enhanced/1534.png,22.61241910041536,0.8845515282878732
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2141.png,/content/enhanced_images/pres_enhanced/2141.png,23.616755068382357,0.9034674467002436
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2888.png,/content/enhanced_images/pres_enhanced/2888.png,17.669314062295015,0.8882876821659955
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2892.png,/content/enhanced_images/pres_enhanced/2892.png,17.584922625351652,0.8954115800369791
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/466.png,/content/enhanced_images/pres_enhanced/466.png,23.815540253378394,0.9231468745659276
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/795.png,/content/enhanced_images/pres_enhanced/795.png,16.002877629818723,0.7571195969976875
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2624.png,/content/enhanced_images/pres_enhanced/2624.png,22.50524998858633,0.9143961229494716
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2291.png,/content/enhanced_images/pres_enhanced/2291.png,20.09782505835247,0.939373108644241
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2489.png,/content/enhanced_images/pres_enhanced/2489.png,24.31953613151464,0.9505397442000116
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1448.png,/content/enhanced_images/pres_enhanced/1448.png,22.97017405687141,0.8464134642495259
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2613.png,/content/enhanced_images/pres_enhanced/2613.png,23.01999515328792,0.9437591952502763
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2400.png,/content/enhanced_images/pres_enhanced/2400.png,21.905914867045162,0.8710963687265124
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2468.png,/content/enhanced_images/pres_enhanced/2468.png,23.35547374823602,0.8958660629607405
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/409.png,/content/enhanced_images/pres_enhanced/409.png,21.73066300884814,0.9113368647498639
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/935.png,/content/enhanced_images/pres_enhanced/935.png,22.000113472857702,0.8829836490491019
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1634.png,/content/enhanced_images/pres_enhanced/1634.png,10.548510286503658,0.6106999505278807
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2049.png,/content/enhanced_images/pres_enhanced/2049.png,22.92909598883287,0.907612895060777
